"State Code","County Code","Site Number","Latitude","Longitude","Datum","Elevation","Land Use","Location Setting","Site Established Date","Site Closed Date","Met Site State Code","Met Site County Code","Met Site Site Number","Met Site Type","Met Site Distance","Met Site Direction","GMT Offset","Owning Agency","Local Site Name","Address","Zip Code","State Name","County Name","City Name","CBSA Name","Tribe Name","Extraction Date"
"26","165","0001",44.248341,-85.395606,"WGS84",411,"RESIDENTIAL","URBAN AND CENTER CITY","1972-01-01","1980-12-31","","","","","","",-5,"Michigan Dept Of Environment, Great Lakes, and Energy-Air Quality Division","","KIRKLAND TERRACE APARTMENT 111 SIMON ST","","Michigan","Wexford","Cadillac","Cadillac, MI","","2024-11-20"
"26","165","9991",44.18089,-85.738985,"NAD83",305,"FOREST","RURAL","2000-10-28","","","","","","","",-5,"USEPA - Clean Air Markets Division","Hoxeyville","10637 S 9 Rd, Cadillac, MI 49601","49601","Michigan","Wexford","Not in a City","Cadillac, MI","","2024-11-20"
"27","003","0001",45.19777,-93.399944,"WGS84",273,"COMMERCIAL","URBAN AND CENTER CITY","1972-01-01","1973-04-01","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","COUNTY COURTHOUSE","55303","Minnesota","Anoka","Anoka","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","0002",45.409964,-93.21356,"WGS84",0,"UNKNOWN","UNKNOWN","1981-01-01","1991-09-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","CEDAR CREEK NATURAL HISTORY BADGER AREA","","Minnesota","Anoka","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","0600",45.07694,-93.2541,"WGS84",278,"RESIDENTIAL","SUBURBAN","1996-12-17","2008-03-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Fridley High School","6000 W. Moore Lake Rd.","55432","Minnesota","Anoka","Fridley","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","1001",45.40184,-93.20306,"WGS84",280,"FOREST","RURAL","1979-05-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Cedar Creek","2660 Fawn Rd.","55005","Minnesota","Anoka","East Bethel","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","1002",45.13768,-93.207615,"WGS84",280,"COMMERCIAL","SUBURBAN","1979-05-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Anoka County Airport","9399 Lima St","55449","Minnesota","Anoka","Blaine","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","2001",45.073325,-93.265773,"WGS84",0,"COMMERCIAL","SUBURBAN","1968-01-01","1971-01-01","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","MUNICIPAL CENTER","55432","Minnesota","Anoka","Fridley","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","2002",45.076936,-93.252439,"WGS84",276,"RESIDENTIAL","SUBURBAN","1976-06-28","1977-08-23","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","FRIDLEY HIGH SCHOOL 6000 W MOORE LAKE DR","55432","Minnesota","Anoka","Fridley","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","6020",45.198083,-93.370916,"WGS84",278,"INDUSTRIAL","SUBURBAN","2010-01-01","2013-07-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Federal Cartridge","900 Ehlen Dr","55448","Minnesota","Anoka","Anoka","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","003","6021",45.2035,-93.3723,"WGS84",392.88,"INDUSTRIAL","SUBURBAN","2022-12-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Federal Cartridge","1055 W Main St","55303","Minnesota","Anoka","Anoka","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","005","0001",47.09746,-95.85921,"WGS84",471,"AGRICULTURAL","RURAL","1984-11-14","1988-09-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","RBC BUS. COMM. WHITE EARTH","","Minnesota","Becker","Not in a city","","","2024-11-20"
"27","005","0002",47.09746,-95.85921,"WGS84",471,"AGRICULTURAL","RURAL","1984-01-01","1988-09-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","RBC BOX BUS COMM., WHITE EARTH","","Minnesota","Becker","Not in a City","","","2024-11-20"
"27","005","0003",46.978571,-95.380029,"WGS84",477,"AGRICULTURAL","RURAL","1984-11-14","1988-09-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","PINE POINT SCHOOL, PONSFORD","","Minnesota","Becker","Not in a city","","","2024-11-20"
"27","005","2013",46.851811,-95.846272,"WGS84",0,"FOREST","RURAL","2004-10-13","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","FWS Wetland Management District","26624 NORTH TOWER ROAD","56501","Minnesota","Becker","Detroit Lakes","","","2024-11-20"
"27","007","0001",47.471934,-94.883342,"WGS84",323,"COMMERCIAL","URBAN AND CENTER CITY","1972-01-01","1972-03-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","CITY HALL","56601","Minnesota","Beltrami","Bemidji","Bemidji, MN","","2024-11-20"
"27","007","0002",47.481934,-94.874453,"WGS84",421,"RESIDENTIAL","SUBURBAN","1972-05-01","1977-05-07","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","BEMIDJI STATE COLLEGE PHYSICS BUILDING","56601","Minnesota","Beltrami","Bemidji","Bemidji, MN","","2024-11-20"
"27","007","2302",47.473285,-94.884721,"WGS84",0,"COMMERCIAL","URBAN AND CENTER CITY","1998-10-02","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","KITCHAGAMI REGIONAL LIBRARY, 1 STORY BUILDING","509 AMERICA AVE.,BEMIDJI,MN 56601","","Minnesota","Beltrami","Bemidji","Bemidji, MN","","2024-11-20"
"27","007","2303",47.877222,-95.01222,"WGS84",369.4,"RESIDENTIAL","RURAL","2011-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Red Lake District","Box 499, Red Lake, MN 56671","56670","Minnesota","Beltrami","Red Lake","Bemidji, MN","","2024-11-20"
"27","007","2304",47.878159,-95.029172,"NAD83",369,"RESIDENTIAL","RURAL","2014-10-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Red Lake Nation","24760 Hospital Drive","","Minnesota","Beltrami","Red Lake","Bemidji, MN","","2024-11-20"
"27","007","2305",47.8796,-95.0166,"WGS84",369.13,"RESIDENTIAL","RURAL","2024-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Red Lake Nation DNR","15761 High School Drive","56671","Minnesota","Beltrami","Not in a City","Bemidji, MN","","2024-11-20"
"27","007","5501",47.870095,-95.03395,"WGS84",3900,"COMMERCIAL","RURAL","2010-11-01","","","","","","","",-6,"Red Lake Band of Chippewa Indians, MN","","24900 Elementary St., Red Lake, MN 56671","56671","Minnesota","Beltrami","Not in a City","Bemidji, MN","","2024-11-20"
"27","007","5502",48.021336,-94.912264,"WGS84",414,"COMMERCIAL","URBAN AND CENTER CITY","2011-05-31","","","","","","","",-6,"Red Lake Band of Chippewa Indians, MN","Ponemah School","25039 Abinoojeenh Dr., Ponemah, MN  56666","56666","Minnesota","Beltrami","Ponemah","Bemidji, MN","","2024-11-20"
"27","007","6301",47.600231,-94.777487,"WGS84",430,"FOREST","RURAL","1989-01-01","1989-12-31","","","","","","",-6,"Potlatch Corporation","","BELTRAMI CO. RD 22 - NEAR TURTLE RIVER","","Minnesota","Beltrami","Not in a city","Bemidji, MN","","2024-11-20"
"27","009","0001",45.593798,-94.166353,"WGS84",0,"","","1972-01-01","1972-05-13","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","FIRE STATION","56379","Minnesota","Benton","Sauk Rapids","St. Cloud, MN","","2024-11-20"
"27","009","0014",45.562728,-94.162766,"WGS84",0,"UNKNOWN","UNKNOWN","1972-01-01","1972-05-13","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","2ND ST SE & 6TH AVE","","Minnesota","Benton","St. Cloud","St. Cloud, MN","","2024-11-20"
"27","011","0001",45.314706,-96.445052,"WGS84",302,"COMMERCIAL","SUBURBAN","1968-01-01","1976-09-21","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","CITY HOSPITAL","56278","Minnesota","Big Stone","Ortonville","","","2024-11-20"
"27","013","0001",44.173578,-93.992733,"WGS84",256,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1986-01-08","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","FIRE STATION #1 300 MADISON STREET","","Minnesota","Blue Earth","Mankato","Mankato-North Mankato, MN","","2024-11-20"
"27","013","0002",44.147466,-93.990511,"WGS84",320,"RESIDENTIAL","RURAL","1980-01-01","1982-06-13","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","MANKATE STATE COLLEGE BIOLOGY DEPT.","","Minnesota","Blue Earth","Mankato","Mankato-North Mankato, MN","","2024-11-20"
"27","013","5501",44.217605,-93.994774,"WGS84",251,"INDUSTRIAL","RURAL","2014-09-02","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","3501 3rd Ave","56001","Minnesota","Blue Earth","Not in a City","Mankato-North Mankato, MN","","2024-11-20"
"27","013","5502",44.208687,-93.988836,"WGS84",251,"INDUSTRIAL","RURAL","2014-09-14","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","3501 3rd Ave","56001","Minnesota","Blue Earth","Not in a City","Mankato-North Mankato, MN","","2024-11-20"
"27","017","0001",46.707493,-92.430471,"WGS84",351,"RESIDENTIAL","RURAL","1973-04-01","1974-08-03","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","VILLAGE HALL (SCANLON)","55720","Minnesota","Carlton","Scanlon","Duluth, MN-WI","","2024-11-20"
"27","017","0011",46.718049,-92.433526,"WGS84",351,"INDUSTRIAL","SUBURBAN","1974-06-01","1979-12-29","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","HWY 45 & CARLTON AVE. WATER METERING STA","55720","Minnesota","Carlton","Cloquet","Duluth, MN-WI","","2024-11-20"
"27","017","0012",46.720776,-92.455746,"WGS84",366,"COMMERCIAL","URBAN AND CENTER CITY","1982-01-01","1988-07-20","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","5TH STREET & CLOQUET AVE., POLICE STATIO","","Minnesota","Carlton","Cloquet","Duluth, MN-WI","","2024-11-20"
"27","017","0013",46.726054,-92.449357,"WGS84",360,"INDUSTRIAL","URBAN AND CENTER CITY","1988-10-06","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","KNIFE FALLS DAM","","Minnesota","Carlton","Cloquet","Duluth, MN-WI","","2024-11-20"
"27","017","6311",46.723554,-92.437412,"WGS84",361,"INDUSTRIAL","RURAL","1989-03-16","1992-09-30","","","","","","",-6,"Potlatch Corporation","","SAMPER #1 - MILL ENTRANCE & HIGHWAY 45","","Minnesota","Carlton","Not in a city","Duluth, MN-WI","","2024-11-20"
"27","017","6312",46.726332,-92.428246,"WGS84",363,"INDUSTRIAL","RURAL","1989-07-21","","","","","","","",-6,"Potlatch Corporation","","SAMPLER #2 - HULTBERG RD - NE OF CLOQUET","","Minnesota","Carlton","Not in a city","Duluth, MN-WI","","2024-11-20"
"27","017","6313",46.723832,-92.44019,"WGS84",361,"INDUSTRIAL","RURAL","1989-10-01","1991-05-30","","","","","","",-6,"Potlatch Corporation","","SAMPLER #3-GUARDHOUSE-MILL ENTR. & AVE B","","Minnesota","Carlton","Not in a city","Duluth, MN-WI","","2024-11-20"
"27","017","6314",46.72161,-92.431023,"WGS84",354,"INDUSTRIAL","RURAL","1989-11-06","","","","","","","",-6,"Potlatch Corporation","","SAMPLER #4 - LANDFILL SITE","","Minnesota","Carlton","Not in a city","Duluth, MN-WI","","2024-11-20"
"27","017","6315",46.723554,-92.437412,"WGS84",361,"INDUSTRIAL","RURAL","1989-09-01","","","","","","","",-6,"Potlatch Corporation","","SAMPLER # 1A - MILL ENTRANCE & HWY 45","","Minnesota","Carlton","Not in a city","Duluth, MN-WI","","2024-11-20"
"27","017","6316",46.733554,-92.419079,"WGS84",393,"AGRICULTURAL","RURAL","1989-03-07","2003-06-01","","","","","","",-6,"Potlatch Corporation","","HULTBERG RD & N. CLOQUET RD","","Minnesota","Carlton","Not in a city","Duluth, MN-WI","","2024-11-20"
"27","017","6318",46.70911,-92.424635,"WGS84",351,"FOREST","RURAL","1990-01-01","","","","","","","",-6,"Potlatch Corporation","","SCANLON DAM - HIGHWAY 45","","Minnesota","Carlton","Not in a city","Duluth, MN-WI","","2024-11-20"
"27","017","6319",46.724068,-92.437936,"WGS84",120,"RESIDENTIAL","RURAL","2000-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","2201 AVE. B","","Minnesota","Carlton","Cloquet","Duluth, MN-WI","","2024-11-20"
"27","017","7416",46.70527,-92.52377,"WGS84",378,"FOREST","RURAL","2001-05-24","","","","","","","",-6,"Minnesota Chippewa Tribe, MN (Fond du Lac Band)","Fond du Lac Band 7416","175 UNIVERSITY RD","55720","Minnesota","Carlton","Cloquet","Duluth, MN-WI","Minnesota Chippewa Tribe, MN (Fond du Lac Band)","2024-11-20"
"27","017","7417",46.713694,-92.511722,"NAD83",433,"COMMERCIAL","RURAL","2015-03-17","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Fond du Lac Band","28 University Road","55720","Minnesota","Carlton","Cloquet","Duluth, MN-WI","","2024-11-20"
"27","019","0002",44.848603,-93.784679,"WGS84",0,"RESIDENTIAL","SUBURBAN","1972-01-01","1972-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","4TH ST & PINE (WACONIA)","55387","Minnesota","Carver","Waconia","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","019","0052",44.850655,-93.591809,"WGS84",800,"RESIDENTIAL","RURAL","2002-11-10","2007-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Chaska","141 Jonathan Blvd","","Minnesota","Carver","Chaska","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","019","1001",44.787492,-93.600784,"WGS84",224,"COMMERCIAL","SUBURBAN","1972-01-01","1972-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","2ND STREET & WALNUT","55318","Minnesota","Carver","Chaska","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","021","0001",47.159942,-94.150987,"WGS84",3.86,"RESIDENTIAL","RURAL","2002-06-15","","","","","","","",-6,"Minnesota Chippewa Tribe, MN (Leech Lake Band)","Leech Lake Nation: Chatfield","N/A","","Minnesota","Cass","Not in a City","Brainerd, MN","Minnesota Chippewa Tribe, MN (Leech Lake Band)","2024-11-20"
"27","021","3410",47.38443,-94.60166,"NAD83",408,"RESIDENTIAL","SUBURBAN","2017-12-18","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Leech Lake Nation:","200 Sailstar Drive NW","56633","Minnesota","Cass","Cass Lake","Brainerd, MN","","2024-11-20"
"27","021","5501",47.374,-94.605,"WGS84",404.986,"RESIDENTIAL","RURAL","2011-07-01","","","","","","","",-6,"Minnesota Chippewa Tribe, MN (Leech Lake Band)","Leech Lake School Air Toxics","108 3rd St. SW, Cass Lake, MN  56633","56633","Minnesota","Cass","Not in a City","Brainerd, MN","","2024-11-20"
"27","027","0001",46.873594,-96.771185,"WGS84",288,"","","1964-01-01","1973-12-31","","","","","","",-6,"US EPA National Exposure Research Lab","","OLD POST OFFICE BLDG 521 MAIN AVENUE","56560","Minnesota","Clay","Moorhead","Fargo, ND-MN","","2024-11-20"
"27","027","0002",46.874983,-96.775352,"WGS84",277,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1968-12-31","","","","","","",-6,"US EPA National Exposure Research Lab","","ADJACENT TO CITY HALL 417 CENTER AVE","56560","Minnesota","Clay","Moorhead","Fargo, ND-MN","","2024-11-20"
"27","027","0003",46.873298,-96.813693,"WGS84",0,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1973-03-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","OLD CITY HALL","","Minnesota","Clay","Moorhead","Fargo, ND-MN","","2024-11-20"
"27","027","0004",46.889128,-96.765794,"WGS84",0,"RESIDENTIAL","URBAN AND CENTER CITY","1972-01-01","1973-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","COUNTY COURTHOUSE","56560","Minnesota","Clay","Moorhead","Fargo, ND-MN","","2024-11-20"
"27","027","0005",46.866907,-96.758136,"WGS84",288,"RESIDENTIAL","SUBURBAN","1972-01-01","1981-11-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","MOORHEAD STATE COLLEGE LIBRARY","","Minnesota","Clay","Moorhead","Fargo, ND-MN","","2024-11-20"
"27","027","2103",46.871907,-96.743969,"WGS84",0,"RESIDENTIAL","SUBURBAN","1998-10-02","1999-09-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","MOORHEAD SENIOR HIGH SCHOOL,  1 1/2 STORY BUILDING","2300 4TH AVE SOUTH","","Minnesota","Clay","Moorhead","Fargo, ND-MN","","2024-11-20"
"27","029","0001",47.383847,-95.519467,"WGS84",462,"AGRICULTURAL","RURAL","1984-01-01","","","","","","","",-6,"White Earth Reservation","","COMM. CENTER,RICE LAKE VILL., RT. 2,BAGL","","Minnesota","Clearwater","Not in a City","","White Earth Band of Minnesota Chippewa Tribe","2024-11-20"
"27","031","0001",0,0,"NAD27",186,"UNKNOWN","UNKNOWN","1958-01-01","1959-12-31","","","","","","",-6,"US EPA National Exposure Research Lab","","HIGHWAY 61 + GUNFLINT TRAIL","","Minnesota","Cook","Not in a city","","","2024-11-20"
"27","031","7810",47.972085,-89.69098,"WGS84",125,"FOREST","RURAL","2005-12-12","","","","","","","",-6,"Minnesota Chippewa Tribe, MN (Grand Portage)","Grand Portage Band","27 Store Rd.","55605","Minnesota","Cook","Not in a City","","Minnesota Chippewa Tribe, MN (Grand Portage)","2024-11-20"
"27","035","0001",46.356077,-94.20194,"WGS84",376,"COMMERCIAL","URBAN AND CENTER CITY","1972-01-01","1981-01-02","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","CITY HALL 502 LOUREL STREET","","Minnesota","Crow Wing","Brainerd","Brainerd, MN","","2024-11-20"
"27","035","3202",46.164666,-94.359379,"WGS84",0,"AGRICULTURAL","RURAL","2000-10-03","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Fort Ripley","HIGHWAY 371, FT. RIPLEY, MN","","Minnesota","Crow Wing","Not in a City","Brainerd, MN","","2024-11-20"
"27","035","3203",46.351826,-94.237179,"WGS84",0,"COMMERCIAL","RURAL","2004-03-25","2004-10-15","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Brainerd MPCA","7678 COLLEGE RD.","","Minnesota","Crow Wing","Baxter","Brainerd, MN","","2024-11-20"
"27","035","3204",46.39674,-94.1303,"WGS84",381,"FOREST","RURAL","2004-10-13","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Brainerd Lakes Regional Airport","16384 AIRPORT RD","56401","Minnesota","Crow Wing","Brainerd","Brainerd, MN","","2024-11-20"
"27","037","0001",44.833299,-93.115218,"WGS84",0,"RESIDENTIAL","SUBURBAN","1983-01-01","2005-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Eagan","3450 DODD ROAD","","Minnesota","Dakota","Eagan","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0002",44.89166,-93.039376,"WGS84",0,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1972-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","5TH AVE N 0 ST N","55075","Minnesota","Dakota","South St. Paul","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0004",44.744716,-92.848534,"WGS84",215,"RESIDENTIAL","SUBURBAN","1968-01-01","1971-01-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","MISSISSIPPI RIVER  HWY #61","55033","Minnesota","Dakota","Hastings","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0005",44.741078,-92.852983,"WGS84",224,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1984-10-21","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","FIRE STATION 107 WEST 5TH STREET","","Minnesota","Dakota","Hastings","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0006",44.738605,-92.861313,"WGS84",246,"RESIDENTIAL","SUBURBAN","1975-01-01","1975-08-18","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","1348 W. 16TH STREET","55033","Minnesota","Dakota","Hastings","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0007",44.739715,-93.130211,"WGS84",293,"RESIDENTIAL","SUBURBAN","1972-01-01","1972-12-21","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","HYLAND AVE & WEST ASH (ROSEMOUNT)","55068","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0008",44.756911,-93.017991,"WGS84",276,"INDUSTRIAL","SUBURBAN","1988-12-01","","","","","","","",-6,"Koch Refining Company","","HWY 52 & HWY 55","","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0009",44.773578,-93.036603,"WGS84",280,"INDUSTRIAL","SUBURBAN","1989-02-14","","","","","","","",-6,"Koch Refining Company","","HWY 52 & 117TH STREET","","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0019",44.751079,-92.815759,"WGS84",0,"RESIDENTIAL","SUBURBAN","1968-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","US HWY #10 (DOUGLAS)","","Minnesota","Dakota","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0020",44.76323,-93.03255,"WGS84",288,"INDUSTRIAL","RURAL","1972-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Flint Hills Refinery 420","12821 PINE BEND TRAIL","55068","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0021",44.742188,-93.129106,"WGS84",0,"RESIDENTIAL","SUBURBAN","1973-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","SR HIGH SCHOOL (ROSE MOUNT)","","Minnesota","Dakota","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0025",44.771356,-93.032436,"WGS84",287,"INDUSTRIAL","RURAL","1984-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","NE OF KOCH REFINERY, PINE BEND","","Minnesota","Dakota","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0026",44.778855,-93.048825,"WGS84",284,"INDUSTRIAL","RURAL","1984-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","NW OF KOCH REFINERY, PINE BEND","","Minnesota","Dakota","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0027",44.769688,-93.057715,"WGS84",266,"INDUSTRIAL","RURAL","1984-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","W OF KOCH REFINERY, PINE BEND","","Minnesota","Dakota","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0028",44.746356,-93.042714,"WGS84",263,"INDUSTRIAL","RURAL","1984-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","S OF KOCH REFINERY, PINE BEND","","Minnesota","Dakota","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0421",44.777199,-93.040974,"WGS84",120,"INDUSTRIAL","RURAL","2003-08-04","2007-08-10","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Flint Hills Refinery 421","3134 117TH E.","","Minnesota","Dakota","Inver Grove Heights (RR name Inver Grove)","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0423",44.77553,-93.06299,"WGS84",272,"INDUSTRIAL","RURAL","1990-09-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Flint Hills Refinery 423","2142 120TH STREET EAST","55068","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0424",44.779688,-93.062437,"WGS84",264,"AGRICULTURAL","RURAL","1990-09-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","11680 RICH VALLEY BOULEVARD","","Minnesota","Dakota","Inver Grove Heights (RR name Inver Grove)","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0425",44.79958,-93.072866,"WGS84",277,"AGRICULTURAL","RURAL","1990-09-01","","","","","ON-SITE MET EQUIP","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","1911 105TH STREET EAST.","","Minnesota","Dakota","Inver Grove Heights (RR name Inver Grove)","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0426",44.773003,-93.033072,"WGS84",287,"INDUSTRIAL","RURAL","1990-09-01","","","","","ON-SITE MET EQUIP","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","NE OF PLANT FACILITY","","Minnesota","Dakota","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0427",44.759548,-93.01847,"WGS84",276,"INDUSTRIAL","SUBURBAN","1991-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","HWY 52 & HWY 55-1/4 ML SE OF ACID PLANT","","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0428",44.792188,-93.085494,"WGS84",294,"AGRICULTURAL","RURAL","1991-11-23","","","","","ON-SITE MET EQUIP","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","10880 AKRON AVE, INVER GROVE HEIGHTS  MN","","Minnesota","Dakota","Inver Grove Heights (RR name Inver Grove)","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0439",44.748006,-93.04348,"WGS84",0,"INDUSTRIAL","RURAL","1998-05-13","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Flint Hills Refinery 439","CNTY 38 S. OF KOCK, WEST OF MN 52","","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0441",44.7468,-93.02611,"WGS84",265,"INDUSTRIAL","RURAL","1999-05-25","2007-12-18","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Flint Hills Refinery 441","12555 Clayton Ave","55068","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
